File,RelFile,Line,Column_1,Column_2,Identifier,Message
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\data_extraction_functions.m,data_extraction_functions.m,246,21,30,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\data_extraction_functions.m,data_extraction_functions.m,247,21,29,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\data_extraction_functions.m,data_extraction_functions.m,270,21,30,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\data_extraction_functions.m,data_extraction_functions.m,271,21,29,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\endPhase.m,endPhase.m,10,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,357,34,39,ISMT,"Using ISEMPTY is usually faster than comparing LENGTH to 0."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,500,29,38,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,501,29,39,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,522,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,523,37,47,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,562,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractAllSignalsFromBus.m,extractAllSignalsFromBus.m,563,37,47,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCoefficientsFromTable.m,extractCoefficientsFromTable.m,30,54,63,MEXCEP,"To pass MException properties to the warning function, use a format specifier.  For example, warning(E.identifier, '%s', E.message)."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,86,45,54,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,88,45,54,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,89,45,53,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,100,41,50,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,102,41,50,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,103,41,49,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,127,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,129,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,130,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,140,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,142,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractCombinedSignalBusData.m,extractCombinedSignalBusData.m,143,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractConstantMatrixData.m,extractConstantMatrixData.m,16,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractConstantMatrixData.m,extractConstantMatrixData.m,39,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractConstantMatrixData.m,extractConstantMatrixData.m,50,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractConstantMatrixData.m,extractConstantMatrixData.m,62,25,40,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractConstantMatrixData.m,extractConstantMatrixData.m,75,21,36,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractDataWithOptions.m,extractDataWithOptions.m,144,5,15,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractDataWithOptions.m,extractDataWithOptions.m,156,5,14,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,14,9,18,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,24,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,29,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,34,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,51,29,38,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,160,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,161,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,166,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,167,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,178,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,180,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,202,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,203,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,211,29,38,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,212,29,37,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,221,33,42,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,222,33,41,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,235,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,236,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,251,37,46,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,252,37,45,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,266,17,26,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus.m,extractFromCombinedSignalBus.m,267,17,25,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus_BROKEN.m,extractFromCombinedSignalBus_BROKEN.m,2,23,50,FNDEF,"Function name 'extractFromCombinedSignalBus' is known to MATLAB by its file name: 'extractFromCombinedSignalBus_BROKEN'."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus_BROKEN.m,extractFromCombinedSignalBus_BROKEN.m,14,9,18,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus_BROKEN.m,extractFromCombinedSignalBus_BROKEN.m,24,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus_BROKEN.m,extractFromCombinedSignalBus_BROKEN.m,29,17,26,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\Backup_Scripts\Run_Backup_20250803_155252\extractFromCombinedSignalBus_BROKEN.m,extractFromCombinedSignalBus_BROKEN.m,34,17,26,NASGU,"Value assigned to variable might be unused."
